,business_id,short_inspect_date,risk_category,short_violation_id,p1_3,p4_6,p7_9,p10_12,p13_18,p19_24,p25_36
2863,39776,20160427,Moderate Risk,103118,0,0,7,0,0,0,8
2864,69081,20160615,Moderate Risk,103116,0,0,0,0,0,0,1
2865,3210,20160705,Low Risk,103144,1,0,1,0,0,5,2
2866,36750,20180308,Low Risk,103161,2,0,0,0,0,0,1
2867,80598,20150805,High Risk,103114,0,0,0,0,0,2,3
2868,34181,20151230,Low Risk,103141,0,0,0,0,0,0,3
2869,86718,20161116,Low Risk,103151,0,0,0,0,0,0,4
2870,34221,20150527,Low Risk,103145,0,0,0,0,0,6,3
2871,78844,20171010,Low Risk,103147,0,5,0,0,0,0,4
2872,39396,20150623,Low Risk,103144,0,9,0,0,0,7,7
2873,34222,20150527,Low Risk,103144,0,0,0,0,0,5,3
2874,75836,20171012,Low Risk,103144,0,2,0,0,0,1,1
2875,279,20171010,Low Risk,103144,0,3,0,0,0,0,3
2876,28863,20150616,Moderate Risk,103120,0,0,0,0,0,2,0
2877,5272,20151016,Moderate Risk,103120,0,0,0,0,0,0,1
2878,92233,20170720,Low Risk,103161,0,0,2,0,0,0,0
2879,61669,20160427,Moderate Risk,103132,0,0,3,0,0,0,3
2880,39608,20150818,Low Risk,103139,0,2,0,0,0,2,3
2881,82453,20160121,Low Risk,103143,0,3,0,0,0,0,4
2882,74680,20160516,Moderate Risk,103119,0,0,0,0,0,0,1
2883,78452,20161121,Low Risk,103139,0,6,0,0,0,0,5
2884,75991,20151005,Low Risk,103139,0,0,0,0,0,0,3
2885,34649,20150331,Moderate Risk,103133,0,0,0,0,0,0,2
2886,86990,20170829,High Risk,103103,0,0,4,0,0,0,5
2887,87079,20180309,Moderate Risk,103120,2,0,0,0,0,0,2
2888,36695,20150720,Low Risk,103138,0,0,0,0,0,5,1
2889,85363,20161128,Moderate Risk,103119,0,0,1,0,0,0,2
2890,4671,20160531,Low Risk,103154,0,0,0,0,0,0,1
2891,5865,20160916,Low Risk,103161,2,0,1,0,0,0,1
2892,75649,20160122,Low Risk,103143,0,0,3,0,0,0,1
2893,57630,20160914,Low Risk,103138,2,0,1,0,0,0,2
2894,6729,20150513,Low Risk,103145,0,7,0,0,0,6,5
2895,67124,20160528,Moderate Risk,103119,0,0,0,0,0,0,4
2896,891,20150407,Low Risk,103139,0,2,0,0,0,6,3
2897,7243,20161121,Moderate Risk,103119,0,4,0,0,0,0,5
2898,64384,20160629,Moderate Risk,103124,2,0,0,0,0,0,1
2899,87154,20161027,Moderate Risk,103116,2,0,0,0,0,0,3
2900,11568,20160803,Moderate Risk,103120,0,3,0,0,0,0,2
2901,35660,20161028,Moderate Risk,103119,5,0,0,0,0,0,5
2902,3050,20160427,Low Risk,103143,0,0,0,0,0,0,4
2903,62674,20170817,Low Risk,103142,0,0,1,0,0,0,0
2904,59777,20160823,Moderate Risk,103120,2,0,0,0,0,0,1
2905,14071,20180307,Moderate Risk,103120,3,0,0,0,0,0,1
2906,7605,20160310,Low Risk,103142,0,2,0,0,0,0,1
2907,78544,20161025,Moderate Risk,103120,0,0,0,0,0,3,3
2908,35240,20150930,Moderate Risk,103133,0,0,0,0,0,3,0
2909,74508,20150618,Moderate Risk,103131,0,0,6,0,0,1,0
2910,91245,20170607,Moderate Risk,103120,0,0,0,3,0,0,0
2911,35359,20150930,Moderate Risk,103131,0,0,0,0,0,1,0
2912,89643,20180315,Low Risk,103145,1,0,2,0,0,0,2
2913,83449,20161026,Low Risk,103149,0,6,0,0,0,0,5
2914,65901,20160531,Low Risk,103142,0,4,0,0,0,0,3
2915,74312,20160912,Moderate Risk,103120,0,0,0,5,0,2,5
2916,21785,20160825,High Risk,103114,0,3,0,0,0,0,3
2917,30001,20161118,Moderate Risk,103133,2,0,0,0,0,0,1
2918,4791,20160822,High Risk,103108,0,0,0,0,0,0,4
2919,65856,20160825,Moderate Risk,103131,0,0,9,0,0,0,5
2920,61514,20160106,Low Risk,103149,0,0,0,0,0,0,4
2921,84040,20161215,Low Risk,103149,0,0,0,0,0,0,2
2922,66656,20161027,Low Risk,103139,0,0,0,0,0,8,1
2923,2454,20161026,Moderate Risk,103120,3,0,0,4,0,0,3
2924,1565,20160826,Low Risk,103154,0,0,0,0,0,3,3
2925,78390,20161028,High Risk,103103,0,1,0,0,0,0,1
2926,77644,20160621,Low Risk,103156,0,2,0,0,0,0,3
2927,81341,20161027,Low Risk,103144,5,0,0,4,0,0,5
2928,77916,20171011,Low Risk,103144,0,1,0,0,0,2,0
2929,3543,20160517,Moderate Risk,103120,0,3,0,0,0,0,4
2930,34662,20161028,Low Risk,103149,0,0,0,0,0,0,4
2931,66202,20161027,Low Risk,103144,0,0,0,0,0,0,2
2932,62552,20161031,Low Risk,103154,0,0,0,0,0,0,2
2933,61550,20170626,Moderate Risk,103120,0,0,0,2,0,0,2
2934,76464,20160528,Moderate Risk,103116,0,0,0,0,0,0,1
2935,72020,20161028,Low Risk,103154,1,0,2,0,0,1,1
2936,552,20160516,High Risk,103105,0,0,6,0,0,0,3
2937,35884,20151022,Low Risk,103145,0,0,0,0,0,0,2
2938,68130,20151008,Low Risk,103156,0,0,0,0,0,0,7
2939,75956,20160822,Moderate Risk,103120,5,0,0,0,0,0,4
2940,15752,20160414,Low Risk,103142,0,0,0,0,0,0,1
2941,5976,20160314,Moderate Risk,103129,0,0,0,0,0,0,1
2942,7664,20180312,Moderate Risk,103131,1,0,1,0,0,0,1
2943,60115,20150814,Moderate Risk,103124,0,5,0,0,0,7,7
2944,71510,20161031,Low Risk,103149,0,2,0,0,0,0,3
2945,71962,20160401,Moderate Risk,103119,0,0,0,0,0,0,5
2946,7475,20171004,Moderate Risk,103116,0,1,0,0,0,1,1
2947,7119,20150424,Moderate Risk,103131,0,0,0,0,0,5,7
2948,86568,20160427,Moderate Risk,103120,0,3,0,0,0,0,2
2949,36020,20150930,Moderate Risk,103131,0,0,0,0,0,5,3
2950,86406,20160427,Low Risk,103147,0,0,0,3,0,0,2
2951,69290,20160428,Low Risk,103157,0,0,0,0,0,0,1
2952,85063,20160616,Moderate Risk,103120,0,0,0,0,0,0,1
2953,38106,20160310,High Risk,103103,0,0,0,0,0,1,2
2954,64884,20161028,Low Risk,103139,0,0,0,0,0,0,2
2955,76,20161005,Low Risk,103154,0,0,0,0,0,0,1
2956,81365,20180314,Low Risk,103145,2,1,0,0,0,0,1
2957,39426,20160528,Low Risk,103154,0,0,0,0,0,7,4
2958,1358,20171010,Moderate Risk,103116,0,3,0,0,0,4,0
2959,67500,20161117,Low Risk,103154,0,0,0,0,0,5,5
2960,2293,20161117,Low Risk,103144,0,0,0,0,0,0,2
2961,61602,20180105,High Risk,103103,4,0,0,0,0,0,3
2962,36589,20150528,Moderate Risk,103119,0,0,5,0,0,5,0
2963,37654,20160531,Low Risk,103144,0,0,0,4,0,1,4
2964,3803,20160712,Low Risk,103154,0,0,0,0,0,0,1
2965,4729,20161027,High Risk,103112,0,3,0,0,0,3,5
2966,94408,20180215,Moderate Risk,103124,4,0,0,0,0,0,0
2967,1989,20160616,Moderate Risk,103133,0,0,0,1,0,0,1
2968,75407,20150608,Moderate Risk,103133,0,0,0,2,0,1,0
2969,86294,20160714,Low Risk,103139,0,0,0,4,0,0,2
2970,2407,20171214,Moderate Risk,103131,0,2,0,0,0,4,0
2971,69962,20160617,High Risk,103105,0,0,5,0,0,0,7
2972,68672,20150407,Low Risk,103145,0,6,0,0,0,2,6
2973,65676,20150414,Moderate Risk,103116,0,0,4,0,0,3,1
2974,36024,20161017,Low Risk,103141,0,0,6,0,0,3,4
2975,69118,20160714,Low Risk,103154,0,3,0,0,0,7,5
2976,76763,20160516,High Risk,103103,0,0,0,0,0,0,1
2977,70425,20161007,Moderate Risk,103124,0,1,0,0,0,0,2
2978,61736,20160222,Low Risk,103144,4,0,5,0,0,0,2
2979,89830,20170304,Low Risk,103149,4,0,0,0,0,0,3
2980,4978,20171010,High Risk,103108,0,6,0,0,0,0,3
2981,5312,20160527,Low Risk,103157,0,0,0,0,0,0,2
2982,85320,20160127,Low Risk,103143,0,0,0,0,0,0,1
2983,39113,20150715,High Risk,103103,0,0,0,0,0,4,3
2984,7738,20160915,Low Risk,103142,0,0,0,0,0,0,6
2985,87541,20171010,Moderate Risk,103116,0,3,0,0,0,0,0
2986,84863,20180103,High Risk,103114,4,0,0,9,0,0,5
2987,73955,20160412,Low Risk,103147,0,0,4,0,0,0,3
2988,40144,20171012,Low Risk,103145,0,3,0,2,0,0,2
2989,3727,20160713,Moderate Risk,103131,0,0,0,0,0,0,5
2990,80421,20160713,High Risk,103109,2,0,0,0,0,0,5
2991,1274,20150507,Low Risk,103157,0,0,4,0,0,3,0
2992,70708,20160713,Low Risk,103157,0,0,0,0,0,0,6
2993,69217,20160615,Moderate Risk,103119,0,0,0,0,0,0,4
2994,10886,20161031,High Risk,103105,0,4,0,0,0,0,4
2995,73902,20160504,Moderate Risk,103124,0,2,0,0,0,0,3
2996,11860,20160331,Low Risk,103150,0,2,0,0,0,0,7
2997,4400,20150827,Moderate Risk,103119,0,0,1,0,0,1,0
2998,82094,20160616,Low Risk,103141,0,0,4,0,0,0,3
2999,5448,20160410,Low Risk,103139,0,0,0,1,0,1,1
3000,38231,20160825,Low Risk,103157,0,0,1,0,0,0,5
3001,71581,20160918,Low Risk,103156,0,0,0,3,0,0,2
3002,68753,20171012,High Risk,103114,0,5,0,0,0,4,0
3003,70970,20150827,Low Risk,103161,0,0,0,0,0,5,4
3004,17933,20160226,Low Risk,103144,0,0,0,0,0,0,6
3005,2690,20161025,Moderate Risk,103119,0,2,0,1,0,0,3
3006,90281,20170206,Low Risk,103157,0,0,0,0,0,0,3
3007,1341,20150625,Low Risk,103157,0,0,0,0,0,4,0
3008,86149,20160122,Low Risk,103149,0,0,4,0,0,0,3
3009,34858,20170424,Low Risk,103157,0,0,0,3,0,0,3
3010,32698,20160713,Moderate Risk,103120,0,0,0,0,0,5,4
3011,2109,20150528,Low Risk,103157,4,0,0,0,0,8,6
3012,77789,20161028,High Risk,103103,0,0,0,0,0,0,4
3013,847,20160517,Low Risk,103139,3,0,0,0,0,0,3
3014,3591,20160916,Moderate Risk,103119,0,0,0,0,0,3,3
3015,37390,20150420,Low Risk,103138,0,0,0,0,0,1,0
3016,65834,20150526,High Risk,103103,0,0,0,7,0,6,6
3017,76409,20171227,Moderate Risk,103119,0,2,0,0,0,0,2
3018,70702,20160713,Low Risk,103154,0,0,0,0,0,0,1
3019,856,20160707,Low Risk,103142,0,2,0,0,0,0,2
3020,77580,20171227,Low Risk,103157,0,5,0,0,0,0,3
3021,2538,20150323,Low Risk,103139,0,0,0,5,0,0,3
3022,83946,20161028,Moderate Risk,103119,0,0,0,0,0,0,1
3023,37231,20160825,Low Risk,103149,0,3,0,0,0,4,4
3024,3032,20171121,Low Risk,103154,0,1,0,0,0,0,0
3025,36494,20160713,Low Risk,103139,2,0,0,1,0,1,4
3026,75460,20161121,Low Risk,103154,0,0,0,0,0,0,1
3027,71012,20160302,Moderate Risk,103121,0,10,0,0,0,0,9
3028,85694,20171002,Moderate Risk,103120,0,1,0,0,0,0,0
3029,68283,20161209,Low Risk,103154,0,0,0,0,0,0,1
3030,18268,20160615,Low Risk,103157,0,0,0,0,0,0,2
3031,76960,20180103,Low Risk,103156,6,0,10,0,0,0,7
3032,68842,20180104,Low Risk,103144,7,0,0,0,0,2,0
3033,36635,20150914,Moderate Risk,103131,0,0,0,0,0,4,4
3034,76640,20150403,Moderate Risk,103124,0,0,0,0,0,2,0
3035,2266,20151202,Moderate Risk,103119,4,0,6,0,0,0,2
3036,88085,20160907,Low Risk,103154,0,0,0,0,0,0,2
3037,88303,20170313,High Risk,103103,0,0,0,0,0,0,4
3038,69208,20161116,Low Risk,103161,0,0,0,0,0,0,3
3039,85518,20170124,Moderate Risk,103124,1,0,0,0,0,0,2
3040,7573,20171226,Moderate Risk,103124,0,3,0,0,0,1,0
3041,19170,20160829,Low Risk,103150,0,1,0,0,0,1,1
3042,80552,20160516,Moderate Risk,103120,0,0,0,0,0,0,2
3043,3029,20160314,Low Risk,103154,0,0,0,0,0,0,4
3044,69041,20161024,Moderate Risk,103119,0,3,0,0,0,0,3
3045,79525,20161019,Low Risk,103139,3,0,1,0,0,0,3
3046,1564,20160819,Low Risk,103154,0,0,0,0,0,0,1
3047,2643,20150402,Low Risk,103154,0,0,3,0,0,4,3
3048,64116,20150803,Low Risk,103143,3,0,0,3,0,2,4
3049,2922,20161216,High Risk,103109,0,0,1,0,0,0,5
3050,2758,20160823,Moderate Risk,103120,3,0,0,0,0,0,4
3051,32625,20160426,Low Risk,103157,0,0,5,0,0,1,3
3052,78706,20161011,Moderate Risk,103131,0,4,0,0,0,0,5
3053,78501,20150909,Moderate Risk,103131,0,0,0,0,0,4,3
3054,4636,20161214,Low Risk,103154,0,0,3,0,0,0,2
3055,91450,20170907,Moderate Risk,103127,0,0,1,0,0,0,0
3056,62551,20161031,Moderate Risk,103120,0,0,0,0,0,2,2
3057,2072,20161003,High Risk,103106,0,0,0,0,0,0,4
3058,3536,20150519,Low Risk,103154,0,0,0,0,0,3,4
3059,39047,20171227,Low Risk,103138,0,3,0,0,0,0,4
3060,80112,20171227,Low Risk,103145,0,4,0,2,0,0,3
3061,37656,20160426,Low Risk,103142,0,0,2,0,0,2,1
3062,1926,20161012,Moderate Risk,103131,0,6,0,0,0,0,4
3063,94190,20180227,Moderate Risk,103124,1,0,0,0,0,0,0
3064,83040,20150625,Low Risk,103157,0,0,0,0,0,2,2
3065,59515,20161012,Moderate Risk,103133,3,9,0,0,0,7,6
3066,1931,20150826,Moderate Risk,103133,2,0,0,0,0,4,0
3067,62072,20150825,Moderate Risk,103124,3,0,0,0,0,1,0
3068,80405,20161027,Moderate Risk,103127,0,0,0,0,0,0,1
3069,21982,20150729,Low Risk,103154,0,3,0,5,0,7,4
3070,88475,20160826,Moderate Risk,103120,0,0,0,0,0,0,2
3071,93297,20171221,Low Risk,103143,0,1,0,0,0,0,0
3072,64338,20180103,Moderate Risk,103131,3,0,0,0,0,0,2
3073,3955,20160916,Moderate Risk,103119,0,0,0,0,0,0,4
3074,89201,20161011,Moderate Risk,103120,0,0,2,0,0,0,1
3075,5530,20160829,Low Risk,103149,0,2,0,0,0,0,1
3076,84811,20161008,Low Risk,103161,0,0,0,0,0,0,2
3077,59331,20160426,High Risk,103103,0,0,0,4,0,0,3
3078,81588,20161215,Low Risk,103151,0,1,3,0,0,6,3
3079,35425,20150713,Moderate Risk,103119,0,0,0,0,0,3,3
3080,90583,20170508,High Risk,103103,1,0,0,1,0,0,0
3081,3800,20161028,Low Risk,103148,0,0,0,0,0,0,4
3082,4656,20161011,Low Risk,103143,0,2,0,0,0,0,2
3083,7786,20160321,Low Risk,103157,0,3,0,0,0,0,2
3084,81812,20180313,High Risk,103105,1,0,0,0,0,0,2
3085,3834,20150420,High Risk,103103,0,0,0,0,0,4,4
3086,13426,20161109,Low Risk,103161,0,2,0,0,0,0,3
3087,3248,20161031,Moderate Risk,103119,0,0,0,0,0,0,2
3088,86564,20161031,Moderate Risk,103119,0,0,0,4,0,0,4
3089,70182,20161216,Low Risk,103143,0,3,0,0,0,0,2
3090,87149,20161027,Low Risk,103149,0,0,0,0,0,0,1
3091,84971,20161026,Low Risk,103157,0,5,0,0,0,0,3
3092,5953,20161014,Low Risk,103148,0,0,0,0,0,0,2
3093,5870,20160916,High Risk,103102,0,0,2,0,0,2,2
3094,80069,20161029,Moderate Risk,103129,0,0,0,0,0,0,1
3095,86774,20160321,Low Risk,103157,0,2,0,3,0,0,2
3096,2325,20170125,Low Risk,103142,0,0,0,0,0,10,6
3097,39495,20150402,Low Risk,103154,0,0,0,1,0,1,2
3098,6686,20160429,Low Risk,103142,0,0,0,0,0,0,1
3099,37232,20160823,Moderate Risk,103131,2,0,0,0,0,0,1
3100,38565,20161027,Low Risk,103152,0,2,0,0,0,0,1
3101,79410,20160823,Low Risk,103143,0,3,0,0,0,0,4
3102,60644,20171030,Low Risk,103147,0,3,0,0,0,0,3
3103,81425,20160819,High Risk,103109,0,0,0,0,0,0,3
3104,10615,20160713,Moderate Risk,103119,0,0,0,0,0,0,1
3105,67049,20150427,Low Risk,103153,1,0,0,0,0,5,4
3106,32729,20180102,Low Risk,103142,3,0,0,5,0,0,5
3107,7379,20160915,Low Risk,103139,0,0,4,0,0,5,3
3108,69621,20161011,Moderate Risk,103119,0,1,0,0,0,2,2
3109,77017,20150430,Moderate Risk,103129,0,0,0,0,0,1,0
3110,1811,20161207,Low Risk,103157,0,2,2,0,0,0,2
3111,1831,20160826,High Risk,103103,0,0,3,0,0,0,2
3112,88702,20160815,Low Risk,103150,0,0,4,0,0,0,2
3113,90520,20171025,Moderate Risk,103124,0,1,0,0,0,0,0
3114,85240,20171010,Low Risk,103161,0,10,0,0,0,0,8
3115,1549,20160205,Moderate Risk,103119,0,0,2,0,0,0,2
3116,81522,20160203,Moderate Risk,103120,0,0,0,0,0,0,6
3117,2027,20160517,Moderate Risk,103131,0,0,0,0,0,0,6
3118,32736,20161216,Moderate Risk,103133,0,0,0,0,0,5,3
3119,86303,20171010,High Risk,103102,0,1,0,0,0,0,4
3120,39693,20160518,Low Risk,103149,0,0,4,0,0,0,5
3121,81925,20160122,Low Risk,103156,0,0,0,3,0,0,1
3122,85986,20161011,Low Risk,103150,0,6,0,0,0,0,7
3123,1867,20160412,Low Risk,103162,0,0,0,3,0,0,3
3124,1992,20150401,High Risk,103102,0,0,8,0,0,1,7
3125,81894,20171218,Low Risk,103149,0,3,1,0,0,0,7
3126,5891,20160916,Low Risk,103157,0,0,0,0,0,0,1
3127,79334,20150408,Moderate Risk,103131,0,0,0,0,0,6,3
3128,18399,20161003,Moderate Risk,103133,0,0,0,0,0,0,1
3129,4819,20171227,Low Risk,103149,0,2,0,0,0,0,5
3130,811,20150928,Moderate Risk,103119,0,0,2,0,0,1,0
3131,86933,20161205,Low Risk,103144,0,0,0,1,0,0,1
3132,65371,20170824,Moderate Risk,103124,0,0,3,0,0,2,3
3133,61436,20150928,Low Risk,103149,0,0,5,0,0,3,0
3134,272,20160517,Low Risk,103154,0,0,0,0,0,0,5
3135,4533,20151104,Low Risk,103154,0,0,7,0,0,0,4
3136,83709,20160205,High Risk,103110,0,0,3,0,0,0,2
3137,3116,20160826,High Risk,103104,0,0,0,0,0,0,1
3138,88539,20161215,Low Risk,103159,0,0,0,0,0,0,4
3139,68608,20160517,Moderate Risk,103120,0,0,0,0,0,0,3
3140,2104,20160127,Low Risk,103159,0,4,0,0,0,5,10
3141,5578,20150813,Moderate Risk,103120,0,2,0,0,0,1,0
3142,4610,20160428,Low Risk,103154,0,0,0,2,0,3,3
3143,14743,20160429,Moderate Risk,103129,0,0,1,0,0,0,1
3144,33222,20160429,Low Risk,103141,0,3,0,0,0,0,3
3145,1791,20160512,Low Risk,103138,0,0,0,0,0,0,5
3146,3902,20160518,Low Risk,103139,0,0,2,0,0,0,1
3147,75841,20161028,Low Risk,103144,0,0,0,0,0,0,2
3148,61697,20150811,High Risk,103105,0,0,4,0,0,4,3
3149,4586,20161220,Moderate Risk,103124,0,6,0,0,0,2,1
3150,5039,20160329,Low Risk,103142,0,0,0,0,0,0,4
3151,2172,20160615,High Risk,103102,4,0,0,0,0,0,5
3152,1516,20161011,Low Risk,103138,0,0,4,0,0,2,3
3153,76659,20150327,Low Risk,103149,0,0,0,0,0,0,2
3154,7761,20160502,Moderate Risk,103131,4,0,0,5,0,0,3
3155,87202,20161217,Low Risk,103149,0,0,2,0,0,0,3
3156,65086,20160712,Moderate Risk,103129,0,0,0,0,0,0,4
3157,5623,20161011,Low Risk,103142,0,0,3,2,0,0,2
3158,703,20160617,Low Risk,103139,0,0,0,0,0,0,8
3159,2766,20160502,High Risk,103105,0,5,0,0,0,0,6
3160,62730,20161028,High Risk,103109,0,0,0,0,0,0,1
3161,28468,20160203,Moderate Risk,103123,0,0,0,0,0,0,3
3162,29948,20160617,Low Risk,103147,2,0,0,0,0,0,2
3163,81990,20160620,High Risk,103109,0,0,0,3,0,0,3
3164,67552,20171004,Moderate Risk,103127,0,3,0,0,0,0,2
3165,87639,20160707,High Risk,103102,0,0,0,5,0,0,3
3166,69828,20160518,High Risk,103102,0,3,0,0,0,0,3
3167,83369,20160613,Low Risk,103161,0,6,0,0,0,0,4
3168,24457,20160512,High Risk,103103,0,0,0,0,0,0,5
3169,19131,20160616,Moderate Risk,103131,0,6,0,0,0,0,5
3170,69383,20150615,Moderate Risk,103118,0,0,0,0,0,2,1
3171,84715,20161116,Low Risk,103150,0,0,0,0,0,0,2
3172,2659,20160614,Low Risk,103149,0,5,0,0,0,0,8
3173,1815,20171107,Moderate Risk,103120,0,1,0,0,0,0,4
3174,1515,20161011,High Risk,103103,0,0,0,0,0,0,1
3175,66475,20160516,Low Risk,103143,0,4,0,0,0,0,3
3176,5652,20150419,Low Risk,103139,0,0,0,0,0,2,0
3177,7661,20160616,Low Risk,103142,0,4,3,0,0,5,5
3178,75613,20160517,Low Risk,103149,0,3,0,0,0,0,1
3179,59832,20150625,Low Risk,103139,0,0,0,0,0,2,0
3180,2002,20171227,High Risk,103102,0,3,0,3,0,0,1
3181,66961,20160311,Moderate Risk,103119,0,0,12,0,0,0,13
3182,58718,20160713,Moderate Risk,103131,0,0,0,2,0,0,3
3183,83148,20160426,Moderate Risk,103133,0,0,2,0,0,0,1
3184,72002,20171010,Low Risk,103145,0,1,0,0,0,0,1
3185,5851,20150909,Moderate Risk,103116,0,2,0,0,0,2,1
3186,59178,20160609,High Risk,103102,0,5,0,0,0,0,6
3187,64492,20160715,Moderate Risk,103124,0,0,0,0,0,0,1
3188,81166,20160617,Moderate Risk,103124,0,0,1,0,0,0,3
3189,82793,20150430,High Risk,103104,0,0,0,0,0,2,3
3190,86296,20160223,High Risk,103102,0,0,0,0,0,0,4
3191,283,20151001,Moderate Risk,103116,0,0,0,0,0,0,5
3192,69761,20161214,Moderate Risk,103119,0,0,1,0,0,0,2
3193,21407,20171211,Low Risk,103142,0,5,0,0,0,0,2
3194,63121,20150602,High Risk,103108,0,0,0,0,0,11,1
3195,82038,20150512,Moderate Risk,103119,0,0,3,0,0,3,0
3196,68701,20160224,High Risk,103105,0,0,4,0,0,0,1
3197,78207,20160715,Low Risk,103144,0,3,0,0,0,0,6
3198,1454,20160616,Moderate Risk,103116,0,0,0,0,0,0,2
3199,3690,20160517,Low Risk,103161,0,0,0,0,0,0,2
3200,1517,20161011,Moderate Risk,103133,0,0,5,2,0,1,2
3201,60349,20150617,Moderate Risk,103133,0,0,0,0,0,3,0
3202,5997,20161027,Low Risk,103149,1,0,0,0,0,0,1
3203,60445,20150401,Low Risk,103149,0,2,0,0,0,1,1
3204,61579,20150513,Low Risk,103139,7,0,0,11,0,3,0
3205,76874,20150818,Moderate Risk,103132,0,1,0,0,0,4,6
3206,63576,20160617,Moderate Risk,103131,2,0,4,0,0,0,3
3207,84716,20161216,Moderate Risk,103116,0,0,0,0,0,0,1
3208,87021,20160513,High Risk,103112,0,0,2,0,0,0,1
3209,69885,20171221,Low Risk,103156,0,3,0,2,0,0,2
3210,7275,20161122,Low Risk,103154,0,2,0,0,0,0,1
3211,2347,20160829,Moderate Risk,103120,4,0,5,0,0,2,1
3212,79498,20160829,Low Risk,103145,0,0,0,0,0,0,3
3213,71232,20171206,Low Risk,103147,0,6,0,0,0,9,11
3214,75701,20160919,Moderate Risk,103116,0,0,6,0,0,0,6
3215,2115,20180102,Low Risk,103154,3,0,2,0,0,0,9
3216,88139,20161121,Moderate Risk,103133,4,0,0,0,0,0,4
3217,40216,20160914,High Risk,103103,0,0,0,0,0,0,5
3218,93423,20171103,Moderate Risk,103124,0,1,0,0,0,0,0
3219,76510,20160920,Moderate Risk,103133,7,0,0,0,0,0,5
3220,19205,20160920,Low Risk,103144,0,0,3,0,0,1,3
3221,67564,20150827,Moderate Risk,103123,0,0,10,0,0,5,10
3222,78301,20161121,High Risk,103105,3,0,0,0,0,0,2
3223,6001,20160429,Low Risk,103148,0,0,0,0,0,0,2
3224,76958,20160920,Low Risk,103157,0,5,0,0,0,0,6
3225,2764,20160830,Low Risk,103154,0,7,0,0,0,0,10
3226,659,20160429,Low Risk,103148,0,3,0,0,0,0,4
3227,2649,20160829,Low Risk,103149,0,0,5,0,0,3,5
3228,1954,20160506,High Risk,103103,0,0,3,0,0,0,3
3229,69175,20160601,Moderate Risk,103132,0,0,5,0,0,4,4
3230,69465,20170824,High Risk,103103,0,0,1,0,0,0,1
3231,3043,20160429,Low Risk,103150,3,0,0,0,0,0,2
3232,1932,20160601,Moderate Risk,103133,0,3,0,0,0,0,3
3233,87059,20180102,Low Risk,103141,1,0,0,0,0,0,2
3234,5975,20160518,Moderate Risk,103131,1,0,0,0,0,0,3
3235,3025,20160502,Low Risk,103142,0,0,0,0,0,0,4
3236,1922,20161012,Low Risk,103142,0,5,0,0,0,0,1
3237,67875,20160513,Low Risk,103150,0,0,0,3,0,0,2
3238,66704,20161101,Low Risk,103161,0,5,0,0,0,4,4
3239,87200,20161217,Low Risk,103144,0,0,1,0,0,0,1
3240,83640,20160830,High Risk,103108,0,0,0,0,0,0,2
3241,78332,20150414,Low Risk,103157,0,0,6,0,0,4,6
3242,79329,20160714,Moderate Risk,103116,0,0,1,0,0,0,2
3243,86356,20160618,High Risk,103103,0,3,0,1,0,0,4
3244,61612,20150318,Moderate Risk,103116,0,0,0,0,0,0,1
3245,83834,20160712,Low Risk,103156,0,3,0,0,0,0,3
3246,80416,20160824,Low Risk,103154,0,0,0,0,0,0,5
3247,87537,20161215,High Risk,103109,0,0,0,0,0,0,2
3248,76687,20160712,Low Risk,103144,0,0,0,0,0,0,3
3249,69528,20171004,Moderate Risk,103119,0,1,0,0,0,0,0
3250,2684,20161216,Low Risk,103136,0,0,0,0,0,0,2
3251,34710,20161121,Low Risk,103143,0,0,0,0,0,0,2
3252,79433,20160829,Low Risk,103143,0,3,0,0,0,0,2
3253,74239,20161122,Low Risk,103161,0,0,0,0,0,0,2
3254,1664,20160617,Low Risk,103149,0,2,0,0,0,0,3
3255,91133,20170503,Low Risk,103149,0,1,0,2,0,0,0
3256,81203,20160516,Low Risk,103139,3,0,0,0,0,0,2
3257,81287,20160505,High Risk,103109,2,0,0,0,0,1,3
3258,77168,20160502,Moderate Risk,103129,0,0,2,0,0,0,2
3259,45,20160614,Low Risk,103154,0,0,4,0,0,0,5
3260,2343,20161101,Moderate Risk,103133,0,2,0,0,0,1,1
3261,87630,20161212,Moderate Risk,103131,0,2,0,0,0,0,1
3262,81647,20160122,Low Risk,103156,0,0,0,0,0,0,4
3263,1427,20160919,Low Risk,103139,0,0,0,0,0,0,4
3264,91852,20170628,Low Risk,103161,0,0,0,1,0,0,0
3265,87539,20161121,Moderate Risk,103119,3,0,0,0,0,0,3
3266,66331,20160616,Low Risk,103144,0,0,0,3,0,0,2
3267,83524,20160310,Moderate Risk,103133,0,0,0,0,0,0,3
3268,91986,20170707,Moderate Risk,103134,0,0,1,0,0,0,0
3269,35340,20160920,Low Risk,103139,1,0,1,0,0,0,1
3270,67176,20170323,Low Risk,103144,0,0,0,0,0,0,2
3271,32578,20160531,Moderate Risk,103120,0,3,0,0,0,0,2
3272,68026,20150327,High Risk,103103,0,0,1,0,0,0,4
3273,65479,20160715,Moderate Risk,103120,0,0,0,0,0,0,2
3274,80901,20160614,High Risk,103109,0,1,0,0,0,0,1
3275,85319,20160204,Moderate Risk,103129,0,0,5,2,0,0,3
3276,2047,20180102,Moderate Risk,103131,3,0,3,0,0,0,5
3277,83565,20171011,High Risk,103103,0,1,0,0,0,0,0
